Freq.	Vn002/Vn003(dB, phi)
1.81551566277262e+002	-8.14679136630468e+000	1.12589039868482e+002
1.81970085860947e+002	-8.20631044567602e+000	1.12535294949226e+002
1.82389570231912e+002	-8.26583178678508e+000	1.12481670782313e+002
1.82810021614223e+002	-8.32535537888026e+000	1.12428167067963e+002
1.83231442237070e+002	-8.38488121130133e+000	1.12374783507302e+002
1.83653834334783e+002	-8.44440927341376e+000	1.12321519801914e+002
1.84077200146844e+002	-8.50393955465899e+000	1.12268375654452e+002
1.84501541917895e+002	-8.56347204452148e+000	1.12215350767823e+002
1.84926861897756e+002	-8.62300673252743e+000	1.12162444846003e+002
1.85353162341429e+002	-8.68254360828185e+000	1.12109657593470e+002
1.85780445509117e+002	-8.74208266142084e+000	1.12056988715471e+002
1.86208713666234e+002	-8.80162388164451e+000	1.12004437917881e+002
1.86637969083414e+002	-8.86116725869091e+000	1.11952004907384e+002
1.87068214036527e+002	-8.92071278236054e+000	1.11899689391213e+002
1.87499450806689e+002	-8.98026044249734e+000	1.11847491077359e+002
1.87931681680274e+002	-9.03981022900442e+000	1.11795409674492e+002
1.88364908948927e+002	-9.09936213181376e+000	1.11743444891854e+002
1.88799134909576e+002	-9.15891614094820e+000	1.11691596439662e+002
1.89234361864444e+002	-9.21847224645697e+000	1.11639864028507e+002
1.89670592121061e+002	-9.27803043842344e+000	1.11588247369724e+002
1.90107827992276e+002	-9.33759070701416e+000	1.11536746175408e+002
1.90546071796271e+002	-9.39715304240623e+000	1.11485360158242e+002
1.90985325856570e+002	-9.45671743485882e+000	1.11434089031572e+002
1.91425592502054e+002	-9.51628387466086e+000	1.11382932509501e+002
1.91866874066975e+002	-9.57585235215578e+000	1.11331890306636e+002
1.92309172890961e+002	-9.63542285774031e+000	1.11280962138509e+002
1.92752491319039e+002	-9.69499538184664e+000	1.11230147720965e+002
1.93196831701638e+002	-9.75456991497671e+000	1.11179446770760e+002
1.93642196394606e+002	-9.81414644762979e+000	1.11128859005175e+002
1.94088587759223e+002	-9.87372497043219e+000	1.11078384142222e+002
1.94536008162211e+002	-9.93330547397632e+000	1.11028021900544e+002
1.94984459975749e+002	-9.99288794896035e+000	1.10977771999400e+002
1.95433945577484e+002	-1.00524723860775e+001	1.10927634158639e+002
1.95884467350544e+002	-1.01120587761342e+001	1.10877608098916e+002
1.96336027683549e+002	-1.01716471098979e+001	1.10827693541350e+002
1.96788628970629e+002	-1.02312373782664e+001	1.10777890207849e+002
1.97242273611429e+002	-1.02908295721131e+001	1.10728197820823e+002
1.97696964011130e+002	-1.03504236824067e+001	1.10678616103400e+002
1.98152702580454e+002	-1.04100197001296e+001	1.10629144779311e+002
1.98609491735681e+002	-1.04696176163234e+001	1.10579783572957e+002
1.99067333898662e+002	-1.05292174220742e+001	1.10530532209262e+002
1.99526231496831e+002	-1.05888191084940e+001	1.10481390413803e+002
1.99986186963218e+002	-1.06484226667775e+001	1.10432357912949e+002
2.00447202736459e+002	-1.07080280881191e+001	1.10383434433453e+002
2.00909281260816e+002	-1.07676353637828e+001	1.10334619702853e+002
2.01372424986182e+002	-1.08272444850668e+001	1.10285913449171e+002
2.01836636368099e+002	-1.08868554433265e+001	1.10237315401208e+002
2.02301917867770e+002	-1.09464682299322e+001	1.10188825288139e+002
2.02768271952071e+002	-1.10060828363244e+001	1.10140442840064e+002
2.03235701093564e+002	-1.10656992539692e+001	1.10092167787351e+002
2.03704207770514e+002	-1.11253174743836e+001	1.10043999861183e+002
2.04173794466895e+002	-1.11849374891145e+001	1.09995938793329e+002
2.04644463672409e+002	-1.12445592897820e+001	1.09947984316156e+002
2.05116217882498e+002	-1.13041828680018e+001	1.09900136162572e+002
2.05589059598356e+002	-1.13638082154545e+001	1.09852394066068e+002
2.06062991326941e+002	-1.14234353238711e+001	1.09804757760845e+002
2.06538015580994e+002	-1.14830641850183e+001	1.09757226981630e+002
2.07014134879045e+002	-1.15426947906791e+001	1.09709801463652e+002
2.07491351745432e+002	-1.16023271327094e+001	1.09662480942869e+002
2.07969668710310e+002	-1.16619612029918e+001	1.09615265155802e+002
2.08449088309670e+002	-1.17215969934436e+001	1.09568153839488e+002
2.08929613085344e+002	-1.17812344960333e+001	1.09521146731544e+002
2.09411245585030e+002	-1.18408737027665e+001	1.09474243570327e+002
2.09893988362293e+002	-1.19005146056786e+001	1.09427444094549e+002
2.10377843976588e+002	-1.19601571968479e+001	1.09380748043561e+002
2.10862814993269e+002	-1.20198014683892e+001	1.09334155157487e+002
2.11348903983604e+002	-1.20794474124765e+001	1.09287665176728e+002
2.11836113524790e+002	-1.21390950212937e+001	1.09241277842439e+002
2.12324446199961e+002	-1.21987442870896e+001	1.09194992896327e+002
2.12813904598211e+002	-1.22583952021286e+001	1.09148810080579e+002
2.13304491314597e+002	-1.23180477587193e+001	1.09102729138009e+002
2.13796208950162e+002	-1.23777019492055e+001	1.09056749811967e+002
2.14289060111945e+002	-1.24373577659915e+001	1.09010871846460e+002
2.14783047412992e+002	-1.24970152014836e+001	1.08965094985888e+002
2.15278173472376e+002	-1.25566742481730e+001	1.08919418975359e+002
2.15774440915205e+002	-1.26163348985223e+001	1.08873843560482e+002
2.16271852372640e+002	-1.26759971450709e+001	1.08828368487309e+002
2.16770410481908e+002	-1.27356609804229e+001	1.08782993502562e+002
2.17270117886312e+002	-1.27953263971467e+001	1.08737718353563e+002
2.17770977235254e+002	-1.28549933879023e+001	1.08692542788062e+002
2.18272991184238e+002	-1.29146619453850e+001	1.08647466554402e+002
2.18776162394893e+002	-1.29743320622875e+001	1.08602489401476e+002
2.19280493534982e+002	-1.30340037313762e+001	1.08557611078610e+002
2.19785987278420e+002	-1.30936769454316e+001	1.08512831335887e+002
2.20292646305283e+002	-1.31533516972809e+001	1.08468149923761e+002
2.20800473301827e+002	-1.32130279797732e+001	1.08423566593237e+002
2.21309470960500e+002	-1.32727057858122e+001	1.08379081095880e+002
2.21819641979958e+002	-1.33323851083182e+001	1.08334693183782e+002
2.22330989065077e+002	-1.33920659402561e+001	1.08290402609582e+002
2.22843514926967e+002	-1.34517482746248e+001	1.08246209126410e+002
2.23357222282989e+002	-1.35114321044564e+001	1.08202112487976e+002
2.23872113856770e+002	-1.35711174227983e+001	1.08158112448434e+002
2.24388192378212e+002	-1.36308042227670e+001	1.08114208762501e+002
2.24905460583514e+002	-1.36904924974998e+001	1.08070401185426e+002
2.25423921215178e+002	-1.37501822401470e+001	1.08026689472990e+002
2.25943577022033e+002	-1.38098734439172e+001	1.07983073381409e+002
2.26464430759241e+002	-1.38695661020521e+001	1.07939552667508e+002
2.26986485188317e+002	-1.39292602077901e+001	1.07896127088511e+002
2.27509743077142e+002	-1.39889557544520e+001	1.07852796402266e+002
2.28034207199976e+002	-1.40486527353758e+001	1.07809560367104e+002
2.28559880337477e+002	-1.41083511438938e+001	1.07766418741830e+002
2.29086765276712e+002	-1.41680509734252e+001	1.07723371285699e+002
2.29614864811170e+002	-1.42277522174104e+001	1.07680417758658e+002
2.30144181740785e+002	-1.42874548692800e+001	1.07637557920882e+002
2.30674718871941e+002	-1.43471589225494e+001	1.07594791533294e+002
2.31206479017493e+002	-1.44068643707292e+001	1.07552118357163e+002
2.31739464996781e+002	-1.44665712073932e+001	1.07509538154340e+002
2.32273679635644e+002	-1.45262794261121e+001	1.07467050687059e+002
2.32809125766434e+002	-1.45859890205083e+001	1.07424655718142e+002
2.33345806228033e+002	-1.46456999842300e+001	1.07382353010916e+002
2.33883723865868e+002	-1.47054123109655e+001	1.07340142329097e+002
2.34422881531925e+002	-1.47651259944249e+001	1.07298023436992e+002
2.34963282084763e+002	-1.48248410283329e+001	1.07255996099255e+002
2.35504928389533e+002	-1.48845574064912e+001	1.07214060081201e+002
2.36047823317990e+002	-1.49442751226756e+001	1.07172215148449e+002
2.36591969748508e+002	-1.50039941707536e+001	1.07130461067201e+002
2.37137370566097e+002	-1.50637145445417e+001	1.07088797604107e+002
2.37684028662419e+002	-1.51234362379817e+001	1.07047224526352e+002
2.38231946935800e+002	-1.51831592449465e+001	1.07005741601377e+002
2.38781128291249e+002	-1.52428835594304e+001	1.06964348597477e+002
2.39331575640470e+002	-1.53026091754061e+001	1.06923045282959e+002
2.39883291901880e+002	-1.53623360868817e+001	1.06881831426994e+002
2.40436280000624e+002	-1.54220642878911e+001	1.06840706798970e+002
2.40990542868590e+002	-1.54817937724982e+001	1.06799671168829e+002
2.41546083444424e+002	-1.55415245348348e+001	1.06758724306985e+002
2.42102904673548e+002	-1.56012565689795e+001	1.06717865984225e+002
2.42661009508172e+002	-1.56609898691278e+001	1.06677095971998e+002
2.43220400907311e+002	-1.57207244294431e+001	1.06636414041936e+002
2.43781081836805e+002	-1.57804602441491e+001	1.06595819966299e+002
2.44343055269327e+002	-1.58401973074757e+001	1.06555313517755e+002
2.44906324184404e+002	-1.58999356137044e+001	1.06514894469420e+002
2.45470891568432e+002	-1.59596751571288e+001	1.06474562594902e+002
2.46036760414692e+002	-1.60194159320579e+001	1.06434317668170e+002
2.46603933723363e+002	-1.60791579328656e+001	1.06394159463714e+002
2.47172414501542e+002	-1.61389011539078e+001	1.06354087756407e+002
2.47742205763257e+002	-1.61986455896088e+001	1.06314102321591e+002
2.48313310529485e+002	-1.62583912344059e+001	1.06274202935110e+002
2.48885731828167e+002	-1.63181380827535e+001	1.06234389373165e+002
2.49459472694223e+002	-1.63778861291276e+001	1.06194661412389e+002
2.50034536169571e+002	-1.64376353680535e+001	1.06155018829837e+002
2.50610925303139e+002	-1.64973857940779e+001	1.06115461403144e+002
2.51188643150885e+002	-1.65571374017724e+001	1.06075988910157e+002
2.51767692775813e+002	-1.66168901857167e+001	1.06036601129317e+002
2.52348077247985e+002	-1.66766441405357e+001	1.05997297839421e+002
2.52929799644541e+002	-1.67363992608833e+001	1.05958078819721e+002
2.53512863049717e+002	-1.67961555414243e+001	1.05918943849831e+002
2.54097270554857e+002	-1.68559129768542e+001	1.05879892709871e+002
2.54683025258430e+002	-1.69156715619032e+001	1.05840925180296e+002
2.55270130266051e+002	-1.69754312913338e+001	1.05802041042098e+002
2.55858588690491e+002	-1.70351921599001e+001	1.05763240076534e+002
2.56448403651698e+002	-1.70949541624273e+001	1.05724522065406e+002
2.57039578276812e+002	-1.71547172937120e+001	1.05685886790861e+002
2.57632115700183e+002	-1.72144815486279e+001	1.05647334035417e+002
2.58226019063385e+002	-1.72742469220441e+001	1.05608863582147e+002
2.58821291515234e+002	-1.73340134088797e+001	1.05570475214413e+002
2.59417936211806e+002	-1.73937810040128e+001	1.05532168715923e+002
2.60015956316452e+002	-1.74535497024527e+001	1.05493943871000e+002
2.60615354999814e+002	-1.75133194991462e+001	1.05455800464161e+002
2.61216135439845e+002	-1.75730903890957e+001	1.05417738280424e+002
2.61818300821823e+002	-1.76328623673098e+001	1.05379757105151e+002
2.62421854338368e+002	-1.76926354288606e+001	1.05341856724216e+002
2.63026799189462e+002	-1.77524095688245e+001	1.05304036923771e+002
2.63633138582461e+002	-1.78121847822753e+001	1.05266297490374e+002
2.64240875732118e+002	-1.78719610643451e+001	1.05228638210989e+002
2.64850013860593e+002	-1.79317384101701e+001	1.05191058873017e+002
2.65460556197477e+002	-1.79915168149319e+001	1.05153559264222e+002
2.66072505979804e+002	-1.80512962738264e+001	1.05116139172691e+002
2.66685866452071e+002	-1.81110767820399e+001	1.05078798386976e+002
2.67300640866254e+002	-1.81708583348293e+001	1.05041536695979e+002
2.67916832481825e+002	-1.82306409274578e+001	1.05004353888946e+002
2.68534444565773e+002	-1.82904245551875e+001	1.04967249755582e+002
2.69153480392613e+002	-1.83502092133664e+001	1.04930224085933e+002
2.69773943244414e+002	-1.84099948972907e+001	1.04893276670377e+002
2.70395836410806e+002	-1.84697816023207e+001	1.04856407299711e+002
2.71019163189005e+002	-1.85295693238161e+001	1.04819615765106e+002
2.71643926883829e+002	-1.85893580572093e+001	1.04782901858121e+002
2.72270130807712e+002	-1.86491477978973e+001	1.04746265370574e+002
2.72897778280725e+002	-1.87089385413321e+001	1.04709706094825e+002
2.73526872630592e+002	-1.87687302829609e+001	1.04673223823457e+002
2.74157417192708e+002	-1.88285230182908e+001	1.04636818349456e+002
2.74789415310160e+002	-1.88883167428012e+001	1.04600489466136e+002
2.75422870333736e+002	-1.89481114520711e+001	1.04564236967345e+002
2.76057785621954e+002	-1.90079071416126e+001	1.04528060647027e+002
2.76694164541071e+002	-1.90677038070222e+001	1.04491960299678e+002
2.77332010465103e+002	-1.91275014438622e+001	1.04455935720054e+002
2.77971326775848e+002	-1.91873000477737e+001	1.04419986703263e+002
2.78612116862896e+002	-1.92470996143965e+001	1.04384113044854e+002
2.79254384123652e+002	-1.93069001393793e+001	1.04348314540605e+002
2.79898131963355e+002	-1.93667016184232e+001	1.04312590986722e+002
2.80543363795090e+002	-1.94265040471923e+001	1.04276942179729e+002
2.81190083039812e+002	-1.94863074214411e+001	1.04241367916503e+002
2.81838293126363e+002	-1.95461117368946e+001	1.04205867994246e+002
2.82487997491488e+002	-1.96059169893301e+001	1.04170442210487e+002
2.83139199579855e+002	-1.96657231745072e+001	1.04135090363172e+002
2.83791902844073e+002	-1.97255302882705e+001	1.04099812250486e+002
2.84446110744708e+002	-1.97853383264145e+001	1.04064607670984e+002
2.85101826750308e+002	-1.98451472847895e+001	1.04029476423563e+002
2.85759054337411e+002	-1.99049571592789e+001	1.03994418307513e+002
2.86417796990574e+002	-1.99647679457456e+001	1.03959433122274e+002
2.87078058202385e+002	-2.00245796401017e+001	1.03924520667843e+002
2.87739841473483e+002	-2.00843922382872e+001	1.03889680744387e+002
2.88403150312576e+002	-2.01442057362209e+001	1.03854913152394e+002
2.89067988236463e+002	-2.02040201298938e+001	1.03820217692797e+002
2.89734358770048e+002	-2.02638354152851e+001	1.03785594166732e+002
2.90402265446360e+002	-2.03236515883795e+001	1.03751042375645e+002
2.91071711806575e+002	-2.03834686452418e+001	1.03716562121465e+002
2.91742701400031e+002	-2.04432865818769e+001	1.03682153206159e+002
2.92415237784248e+002	-2.05031053943757e+001	1.03647815432324e+002
2.93089324524946e+002	-2.05629250788051e+001	1.03613548602655e+002
2.93764965196067e+002	-2.06227456312536e+001	1.03579352520154e+002
2.94442163379790e+002	-2.06825670478654e+001	1.03545226988266e+002
2.95120922666552e+002	-2.07423893247623e+001	1.03511171810610e+002
2.95801246655068e+002	-2.08022124581296e+001	1.03477186791250e+002
2.96483138952347e+002	-2.08620364441131e+001	1.03443271734445e+002
2.97166603173715e+002	-2.09218612789279e+001	1.03409426444675e+002
2.97851642942832e+002	-2.09816869587573e+001	1.03375650726928e+002
2.98538261891708e+002	-2.10415134798748e+001	1.03341944386399e+002
2.99226463660731e+002	-2.11013408384989e+001	1.03308307228447e+002
2.99916251898677e+002	-2.11611690309282e+001	1.03274739058957e+002
3.00607630262735e+002	-2.12209980534443e+001	1.03241239684010e+002
3.01300602418524e+002	-2.12808279023313e+001	1.03207808909823e+002
3.01995172040113e+002	-2.13406585739070e+001	1.03174446543134e+002
3.02691342810042e+002	-2.14004900645422e+001	1.03141152390871e+002
3.03389118419338e+002	-2.14603223706044e+001	1.03107926260223e+002
3.04088502567539e+002	-2.15201554884210e+001	1.03074767958655e+002
3.04789498962709e+002	-2.15799894144273e+001	1.03041677294002e+002
3.05492111321462e+002	-2.16398241450277e+001	1.03008654074301e+002
3.06196343368978e+002	-2.16996596766566e+001	1.02975698107874e+002
3.06902198839026e+002	-2.17594960057357e+001	1.02942809203327e+002
3.07609681473980e+002	-2.18193331287570e+001	1.02909987169528e+002
3.08318795024845e+002	-2.18791710421820e+001	1.02877231815629e+002
3.09029543251268e+002	-2.19390097425426e+001	1.02844542951124e+002
3.09741929921567e+002	-2.19988492263256e+001	1.02811920385626e+002
3.10455958812744e+002	-2.20586894900761e+001	1.02779363929155e+002
3.11171633710510e+002	-2.21185305303455e+001	1.02746873391883e+002
3.11888958409302e+002	-2.21783723436891e+001	1.02714448584299e+002
3.12607936712303e+002	-2.22382149266929e+001	1.02682089317199e+002
3.13328572431466e+002	-2.22980582759637e+001	1.02649795401538e+002
3.14050869387529e+002	-2.23579023881398e+001	1.02617566648629e+002
3.14774831410039e+002	-2.24177472598047e+001	1.02585402869925e+002
3.15500462337370e+002	-2.24775928876709e+001	1.02553303877259e+002
3.16227766016745e+002	-2.25374392683452e+001	1.02521269482644e+002
3.16956746304256e+002	-2.25972863985610e+001	1.02489299498335e+002
3.17687407064883e+002	-2.26571342749965e+001	1.02457393736903e+002
3.18419752172519e+002	-2.27169828943494e+001	1.02425552011044e+002
3.19153785509982e+002	-2.27768322533735e+001	1.02393774133803e+002
3.19889510969045e+002	-2.28366823488227e+001	1.02362059918458e+002
3.20626932450452e+002	-2.28965331774452e+001	1.02330409178477e+002
3.21366053863937e+002	-2.29563847360285e+001	1.02298821727627e+002
3.22106879128248e+002	-2.30162370213639e+001	1.02267297379801e+002
3.22849412171168e+002	-2.30760900302673e+001	1.02235835949345e+002
3.23593656929533e+002	-2.31359437595551e+001	1.02204437250595e+002
3.24339617349253e+002	-2.31957982060720e+001	1.02173101098203e+002
3.25087297385338e+002	-2.32556533666918e+001	1.02141827307178e+002
3.25836701001913e+002	-2.33155092382761e+001	1.02110615692547e+002
3.26587832172239e+002	-2.33753658177170e+001	1.02079466069677e+002
3.27340694878741e+002	-2.34352231019118e+001	1.02048378254191e+002
